time(hour)	isotherm(m)
63.58333333 13.54873
63.66666667 13.54873
63.75000000 13.52173
63.83333333 13.49953
63.91666667 13.47177
64.00000000 13.49466
64.08333333 13.49007
64.16666667 13.46762
64.25000000 13.44428
64.33333333 13.44079
64.41666667 13.44079
64.50000000 13.44428
64.58333333 13.44428
64.66666667 13.44794
64.75000000 13.44794
64.83333333 13.44428
64.91666667 13.46762
65.00000000 13.48146
65.08333333 13.47747
65.16666667 13.44951
65.25000000 13.44330
65.33333333 13.42036
65.41666667 13.42036
65.50000000 13.39924
65.58333333 13.41792
65.66666667 13.43236
65.75000000 13.44806
65.83333333 13.46265
65.91666667 13.47930
66.00000000 13.50233
66.08333333 13.50598
66.16666667 13.53771
66.25000000 13.54192
66.33333333 13.55553
66.41666667 13.53459
66.50000000 13.53910
66.58333333 13.53910
66.66666667 13.53910
66.75000000 13.53459
66.83333333 13.54627
66.91666667 13.54192
67.00000000 13.55275
67.08333333 13.56727
67.16666667 13.55714
67.25000000 13.55714
67.33333333 13.54627
67.41666667 13.55079
67.50000000 13.54374
67.58333333 13.56545
67.66666667 13.58786
67.75000000 13.57595
67.83333333 13.59551
67.91666667 13.62188
68.00000000 13.61813
68.08333333 13.62795
68.16666667 13.64385
68.25000000 13.65839
68.33333333 13.67421
68.41666667 13.68261
68.50000000 13.70069
68.58333333 13.71044
68.66666667 13.71044
68.75000000 13.69306
68.83333333 13.69306
68.91666667 13.69306
69.00000000 13.68349
69.08333333 13.67447
69.16666667 13.67447
69.25000000 13.67478
69.33333333 13.67478
69.41666667 13.66543
69.50000000 13.66543
69.58333333 13.66543
69.66666667 13.67478
69.75000000 13.65553
69.83333333 13.66543
69.91666667 13.68349
70.00000000 13.70069
70.08333333 13.71709
70.16666667 13.69868
70.25000000 13.70535
70.33333333 13.70535
70.41666667 13.70341
70.50000000 13.68124
70.58333333 13.63705
70.66666667 13.63052
70.75000000 13.62416
70.83333333 13.61811
70.91666667 13.60667
71.00000000 13.60125
71.08333333 13.59596
71.16666667 13.62350
71.25000000 13.64933
71.33333333 13.65601
71.41666667 13.65050
71.50000000 13.65050
71.58333333 13.64517
71.66666667 13.65050
71.75000000 13.66774
71.83333333 13.67351
71.91666667 13.69118
72.00000000 13.69118
72.08333333 13.69118
72.16666667 13.69118
72.25000000 13.70247
72.33333333 13.69629
72.41666667 13.67923
72.50000000 13.69118
72.58333333 13.66054
72.66666667 13.76847
72.75000000 13.69012
72.83333333 13.75240
72.91666667 13.75797
73.00000000 13.63274
73.08333333 13.72253
73.16666667 13.70341
73.25000000 13.75950
73.33333333 13.73727
73.41666667 13.74782
73.50000000 13.77958
73.58333333 13.84299
73.66666667 13.84172
73.75000000 13.87722
73.83333333 13.85927
73.91666667 13.89926
74.00000000 13.87722
74.08333333 13.84095
74.16666667 13.86019
74.25000000 13.90283
74.33333333 13.95278
74.41666667 13.97075
74.50000000 13.89926
74.58333333 13.91661
74.66666667 13.93280
74.75000000 13.94810
74.83333333 13.92816
74.91666667 13.94810
75.00000000 13.94253
75.08333333 13.87459
75.16666667 13.87575
75.25000000 13.85889
75.33333333 13.85889
75.41666667 13.84299
75.50000000 13.84299
